project_id,plotid,image_year,image_julday,dominant_landuse,dominant_landcover,change_process,change_process_notes,interpreter
Austria,2066,2009,214,Forest,Non-tree,Growth/Recovery,,131
Austria,2066,2015,223,Forest,Non-tree,Stable,,131
Austria,2067,1984,218,Forest,Trees,,,131
Austria,2067,1999,211,Forest,Trees,Stable,,131
Austria,2067,2001,216,Forest,Trees,Harvest,thinning,131
Austria,2067,2004,200,Forest,Trees,Growth/Recovery,,131
Austria,2067,2016,217,Forest,Trees,Stable,,131
Austria,2068,1984,193,Forest,Trees,,,131
Austria,2068,1991,219,Forest,Trees,Stable,,131
Austria,2068,1992,222,Forest,Trees,Harvest,clearcut|thinning,131
Austria,2068,1999,210,Forest,Trees,Growth/Recovery,,131
Austria,2068,2009,213,Forest,Trees,Stable,,131
Austria,2068,2010,191,Forest,Trees,Harvest,thinning,131
Austria,2068,2015,213,Forest,Trees,Stable,,131
Austria,2069,1984,248,Forest,Trees,,,131
Austria,2069,2002,209,Forest,Trees,Stable,,131
Austria,2069,2003,211,Forest,Trees,Harvest,clearcut,131
Austria,2069,2008,234,Forest,Trees,Growth/Recovery,,131
Austria,2069,2016,200,Forest,Trees,Stable,,131
Austria,2070,1984,193,Other,Non-tree,,,131
Austria,2070,2016,224,Other,Non-tree,Stable,,131
Austria,2071,1984,193,Other,Non-tree,,,131
Austria,2071,2016,233,Other,Non-tree,Stable,,131
Austria,2072,1984,218,Forest,Trees,,,131
Austria,2072,2016,219,Forest,Trees,Stable,,131
Austria,2073,1984,264,Forest,Trees,,,131
Austria,2073,2016,216,Forest,Trees,Stable,,131
Austria,2074,1984,218,Other,Non-tree,,,131
Austria,2074,2016,203,Other,Non-tree,Stable,,131
Austria,2075,1984,218,Forest,Trees,,,131
Austria,2075,2016,226,Forest,Trees,Stable,,131
Austria,2076,1984,218,Forest,Trees,,,131
Austria,2076,2016,217,Forest,Trees,Stable,,131
Austria,2077,1984,193,Forest,Trees,,,131
Austria,2077,2016,217,Forest,Trees,Stable,,131
Austria,2078,1984,218,Other,Non-tree,,,131
Austria,2078,2016,211,Other,Non-tree,Stable,,131
Austria,2079,1984,248,Forest,Trees,,,131
Austria,2079,2016,216,Forest,Trees,Stable,,131
Austria,2080,1984,218,Other,Non-tree,,,131
Austria,2080,2016,218,Other,Non-tree,Stable,,131
Austria,2081,1984,218,Forest,Trees,,,131
Austria,2081,2016,217,Forest,Trees,Stable,,131
Austria,2082,1984,241,Forest,Trees,,,131
Austria,2082,2016,216,Forest,Trees,Stable,,131
Austria,2083,1984,193,Other,Non-tree,,,131
Austria,2083,2016,216,Other,Non-tree,Stable,,131
Austria,2084,1984,193,Other,Non-tree,,,131
Austria,2084,2016,217,Other,Non-tree,Stable,,131
Austria,2085,1985,234,Other,Non-tree,,,131
Austria,2085,2016,216,Other,Non-tree,Stable,,131
Austria,2086,1984,232,Other,Non-tree,,,131
Austria,2086,2016,240,Other,Non-tree,Stable,,131
Austria,2087,1984,246,Other,Non-tree,,,131
Austria,2087,2016,238,Other,Non-tree,Stable,,131
Austria,2088,1984,246,Forest,Trees,,,131
Austria,2088,2012,228,Forest,Trees,Stable,,131
Austria,2088,2013,214,Forest,Non-tree,Harvest,clearcut,131
Austria,2088,2016,199,Forest,Non-tree,Growth/Recovery,,131
Austria,2089,1984,234,Forest,Trees,,,131
Austria,2089,2016,201,Forest,Trees,Growth/Recovery,,131
Austria,2090,1984,248,Other,Non-tree,,,131
Austria,2090,2016,240,Other,Non-tree,Stable,,131
Austria,2091,1984,218,Forest,Trees,,,131
Austria,2091,1988,220,Forest,Trees,Growth/Recovery,,131
Austria,2091,2016,217,Forest,Trees,Stable,,131
Austria,2092,1984,218,Other,Non-tree,,,131
Austria,2092,2016,211,Other,Non-tree,Stable,,131
Austria,2093,1985,195,Forest,Trees,,,131
Austria,2093,1991,196,Forest,Trees,Stable,,131
Austria,2093,1992,231,Forest,Trees,Harvest,clearcut,131
Austria,2093,1998,135,Forest,Trees,Stable,,131
Austria,2093,2001,263,Forest,Trees,Growth/Recovery,,131
Austria,2093,2016,217,Forest,Trees,Stable,,131
Austria,2094,1984,193,Forest,Trees,,,131
Austria,2094,2016,216,Forest,Trees,Stable,,131
Austria,2095,1984,193,Forest,Trees,,,131
Austria,2095,2016,217,Forest,Trees,Stable,,131
Austria,2096,1984,234,Other,Non-tree,,,131
Austria,2096,2016,217,Other,Non-tree,Stable,,131
Austria,2097,1984,248,Other,Non-tree,,,131
Austria,2097,2016,216,Other,Non-tree,Stable,,131
Austria,2098,1984,193,Forest,Trees,,,131
Austria,2098,1985,234,Forest,Trees,Growth/Recovery,,131
Austria,2098,2016,224,Forest,Trees,Stable,,131
Austria,2099,1984,234,Forest,Trees,,,131
Austria,2099,2016,217,Forest,Trees,Stable,,131
Austria,2100,1984,234,Forest,Trees,,,131
Austria,2100,2016,217,Forest,Trees,Stable,,131
Austria,2101,1984,218,Forest,Trees,,,131
Austria,2101,2015,215,Forest,Trees,Stable,,131
Austria,2102,1984,193,Forest,Trees,,,131
Austria,2102,1986,214,Forest,Trees,Growth/Recovery,,131
Austria,2102,2016,216,Forest,Trees,Stable,,131
Austria,2103,1984,246,Other,Non-tree,,,131
Austria,2103,2016,239,Other,Non-tree,Stable,,131
Austria,2104,1984,248,Forest,Trees,,,131
Austria,2104,1999,249,Forest,Trees,Stable,,131
Austria,2104,2001,214,Forest,Non-tree,Harvest,clearcut,131
Austria,2104,2005,209,Forest,Non-tree,Growth/Recovery,,131
Austria,2104,2016,216,Forest,Trees,Stable,,131
Austria,2105,1984,193,Other,Non-tree,,,131
Austria,2105,2016,217,Other,Non-tree,Stable,,131
Austria,2106,1984,193,Forest,Trees,,,131
Austria,2106,2016,217,Forest,Trees,Stable,,131
Austria,2107,1984,248,Other,Non-tree,,,131
Austria,2107,2016,240,Other,Non-tree,Stable,,131
Austria,2108,1984,234,Other,Non-tree,,,131
Austria,2108,2016,201,Other,Trees,Stable,,131
Austria,2109,1985,298,Other,Non-tree,,,131
Austria,2109,2016,240,Other,Non-tree,Stable,,131
Austria,2110,1984,193,Other,Non-tree,,,131
Austria,2110,2016,216,Other,Non-tree,Stable,,131
Austria,2111,1984,246,Other,Non-tree,,,131
Austria,2111,2016,238,Other,Non-tree,Stable,,131
Austria,2112,1984,248,Other,Non-tree,,,131
Austria,2112,2016,216,Other,Non-tree,Stable,,131
Austria,2113,1984,218,Forest,Trees,,,131
Austria,2113,2007,217,Forest,Trees,Stable,,131
Austria,2113,2008,211,Forest,Trees,Harvest,clearcut,131
Austria,2113,2016,217,Forest,Trees,Stable,,131
Austria,2114,1984,234,Forest,Trees,,,131
Austria,2114,1996,226,Forest,Trees,Stable,,131
Austria,2114,1999,219,Forest,Trees,Harvest,clearcut,131
Austria,2114,2004,216,Forest,Trees,Growth/Recovery,,131
Austria,2114,2016,217,Forest,Trees,Stable,,131
Austria,2115,1984,246,Forest,Trees,,,131
Austria,2115,2016,199,Forest,Trees,Stable,,131
Austria,2116,1984,234,Other,Non-tree,,,131
Austria,2116,2016,211,Other,Non-tree,Stable,,131
Austria,2117,1984,234,Forest,Trees,,,131
Austria,2117,2016,233,Forest,Trees,Stable,,131
Austria,2118,1984,218,Other,Non-tree,,,131
Austria,2118,2016,219,Other,Non-tree,Stable,,131
Austria,2119,1984,248,Other,Non-tree,,,131
Austria,2119,2016,216,Other,Non-tree,Stable,,131
Austria,2120,1984,218,Other,Trees,,,131
Austria,2120,2016,217,Other,Trees,Stable,,131
Austria,2121,1984,193,Other,Non-tree,,,131
Austria,2121,2016,209,Other,Non-tree,Stable,,131
Austria,2122,1984,218,Forest,Trees,,,131
Austria,2122,2008,220,Forest,Trees,Stable,,131
Austria,2122,2009,214,Forest,Trees,Harvest,clearcut,131
Austria,2122,2016,217,Forest,Trees,Growth/Recovery,,131
Austria,2123,1984,218,Forest,Trees,,,131
Austria,2123,2015,222,Forest,Trees,Stable,,131
Austria,2124,1984,234,Other,Non-tree,,,131
Austria,2124,2016,217,Other,Non-tree,Stable,,131
Austria,2125,1986,214,Forest,Trees,,,131
Austria,2125,2014,234,Forest,Trees,Stable,,131
Austria,2126,1984,246,Other,Trees,,,131
Austria,2126,2016,206,Other,Trees,Stable,,131
Austria,2127,1984,218,Forest,Trees,,,131
Austria,2127,2008,213,Forest,Trees,Stable,,131
Austria,2127,2010,217,Forest,Trees,Harvest,clearcut,131
Austria,2127,2011,228,Forest,Trees,Growth/Recovery,,131
Austria,2127,2016,211,Forest,Trees,Stable,,131
Austria,2128,1984,241,Other,Non-tree,,,131
Austria,2128,2016,217,Other,Non-tree,Stable,,131
Austria,2129,1984,218,Other,Non-tree,,,131
Austria,2129,2016,217,Other,Non-tree,Stable,,131
Austria,2130,1984,193,Other,Non-tree,,,131
Austria,2130,2016,201,Other,Non-tree,Stable,,131
Austria,2131,1984,218,Forest,Trees,,,131
Austria,2131,2016,211,Forest,Trees,Stable,,131
Austria,2132,1984,193,Other,Trees,,,131
Austria,2132,2016,217,Other,Trees,Stable,,131
Austria,2133,1984,193,Other,Non-tree,,,131
Austria,2133,2016,209,Other,Non-tree,Stable,,131
Austria,2134,1984,193,Forest,Trees,,,131
Austria,2134,1992,222,Forest,Trees,Growth/Recovery,,131
Austria,2134,2016,217,Forest,Trees,Stable,,131
Austria,2135,1984,234,Other,Trees,,,131
Austria,2135,2016,209,Other,Trees,Stable,,131
Austria,2136,1984,193,Forest,Trees,,,131
Austria,2136,1999,258,Forest,Trees,Decline,,131
Austria,2136,2001,215,Forest,Trees,Harvest,clearcut,131
Austria,2136,2006,197,Forest,Trees,Growth/Recovery,,131
Austria,2136,2016,217,Forest,Trees,Stable,,131
Austria,2137,1984,193,Other,Non-tree,,,131
Austria,2137,2016,217,Other,Non-tree,Stable,,131
Austria,2138,1984,264,Other,Non-tree,,,131
Austria,2138,2016,192,Other,Non-tree,Stable,,131
Austria,2139,1984,246,Forest,Trees,,,131
Austria,2139,2016,199,Forest,Trees,Stable,,131
Austria,2140,1984,193,Other,Non-tree,,,131
Austria,2140,2016,201,Other,Non-tree,Stable,,131
Austria,2141,1984,218,Forest,Trees,,,131
Austria,2141,1997,205,Forest,Trees,Growth/Recovery,,131
Austria,2141,2016,202,Forest,Trees,Stable,,131
Austria,2142,1984,193,Other,Trees,,,131
Austria,2142,2016,216,Other,Trees,Stable,,131
Austria,2143,1984,193,Other,Non-tree,,,131
Austria,2143,2016,209,Other,Non-tree,Stable,,131
Austria,2144,1984,234,Forest,Trees,,,131
Austria,2144,2016,201,Forest,Trees,Stable,,131
Austria,2145,1984,234,Other,Non-tree,,,131
Austria,2145,2016,217,Other,Non-tree,Stable,,131
Austria,2146,1984,218,Other,Non-tree,,,131
Austria,2146,2016,211,Other,Non-tree,Stable,,131
Austria,2147,1984,193,Other,Non-tree,,,131
Austria,2147,2016,208,Other,Non-tree,Stable,,131
Austria,2148,1984,218,Other,Non-tree,,,131
Austria,2148,2016,217,Other,Non-tree,Stable,,131
Austria,2149,1984,287,Other,Trees,,,131
Austria,2149,2016,239,Other,Trees,Stable,,131
Austria,2150,1984,234,Other,Trees,,,131
Austria,2150,2016,202,Other,Trees,Stable,,131
Austria,2151,1984,218,Forest,Trees,,,131
Austria,2151,2016,209,Forest,Trees,Stable,,131
Austria,2152,1984,193,Forest,Trees,,,131
Austria,2152,2015,222,Forest,Trees,Stable,,131
Austria,2153,1984,218,Other,Non-tree,,,131
Austria,2153,2016,209,Other,Non-tree,Stable,,131
Austria,2154,1984,248,Other,Non-tree,,,131
Austria,2154,2016,216,Other,Non-tree,Stable,,131
Austria,2155,1984,241,Other,Non-tree,,,131
Austria,2155,2016,216,Other,Non-tree,Stable,,131
Austria,2156,1984,218,Other,Non-tree,,,131
Austria,2156,2016,217,Other,Non-tree,Stable,,131
Austria,2157,1984,193,Forest,Trees,,,131
Austria,2157,2016,224,Forest,Trees,Stable,,131
Austria,2158,1984,193,Other,Non-tree,,,131
Austria,2158,2016,224,Other,Non-tree,Stable,,131
Austria,2159,1984,218,Other,Non-tree,,,131
Austria,2159,2016,218,Other,Non-tree,Stable,,131
Austria,2160,1985,243,Forest,Trees,,,131
Austria,2160,2016,217,Forest,Trees,Stable,,131
Austria,2161,1984,218,Other,Non-tree,,,131
Austria,2161,2016,211,Other,Non-tree,Stable,,131
Austria,2162,1984,234,Forest,Trees,,,131
Austria,2162,2016,219,Forest,Trees,Stable,,131
Austria,2163,1984,234,Other,Non-tree,,,131
Austria,2163,2016,217,Other,Non-tree,Stable,,131
Austria,2164,1984,264,Other,Non-tree,,,131
Austria,2164,2016,216,Other,Trees,Stable,,131
Austria,2165,1984,218,Other,Non-tree,,,131
Austria,2165,2016,203,Other,Non-tree,Stable,,131
Austria,2166,1984,193,Forest,Trees,,,131
Austria,2166,2002,186,Forest,Trees,Stable,,131
Austria,2166,2016,193,Forest,Trees,Decline,,131
Austria,2167,1984,218,Forest,Trees,,,131
Austria,2167,2006,206,Forest,Trees,Stable,,131
Austria,2167,2007,217,Forest,Trees,Harvest,clearcut,131
Austria,2167,2011,235,Forest,Trees,Growth/Recovery,,131
Austria,2167,2016,209,Forest,Trees,Stable,,131
Austria,2168,1984,234,Forest,Trees,,,131
Austria,2168,2016,202,Forest,Trees,Stable,,131
Austria,2169,1984,218,Other,Non-tree,,,131
Austria,2169,2016,211,Other,Non-tree,Stable,,131
Austria,2170,1984,218,Forest,Trees,,,131
Austria,2170,1996,251,Forest,Trees,Stable,,131
Austria,2170,1998,135,Forest,Trees,Harvest,clearcut,131
Austria,2170,2002,243,Forest,Trees,Growth/Recovery,,131
Austria,2170,2016,217,Forest,Trees,Stable,,131
Austria,2171,1984,234,Forest,Trees,,,131
Austria,2171,1997,212,Forest,Trees,Stable,,131
Austria,2171,2004,200,Forest,Trees,Growth/Recovery,,131
Austria,2171,2016,217,Forest,Trees,Stable,,131
Austria,2172,1984,218,Other,Non-tree,,,131
Austria,2172,2016,203,Other,Non-tree,Stable,,131
Austria,2173,1984,218,Forest,Trees,,,131
Austria,2173,1999,212,Forest,Trees,Stable,,131
Austria,2173,2001,209,Forest,Trees,Harvest,thinning,131
Austria,2173,2016,211,Forest,Trees,Stable,,131
Austria,2174,1984,248,Other,Non-tree,,,131
Austria,2174,2016,216,Other,Non-tree,Stable,,131
Austria,2175,1984,234,Forest,Trees,,,131
Austria,2175,2001,224,Forest,Trees,Growth/Recovery,,131
Austria,2175,2016,241,Forest,Trees,Stable,,131
Austria,2176,1984,193,Forest,Trees,,,131
Austria,2176,2016,216,Forest,Trees,Stable,,131
Austria,2177,1984,234,Other,Non-tree,,,131
Austria,2177,2003,222,Forest,Non-tree,Stable,,131
Austria,2177,2016,217,Forest,Trees,Growth/Recovery,,131
Austria,2178,1984,241,Other,Non-tree,,,131
Austria,2178,2016,305,Other,Non-tree,Stable,,131
Austria,2179,1984,287,Forest,Trees,,,131
Austria,2179,1991,210,Forest,Trees,Growth/Recovery,,131
Austria,2179,2016,239,Forest,Trees,Stable,,131
Austria,2180,1985,229,Forest,Trees,,,131
Austria,2180,2014,220,Forest,Trees,Stable,,131
Austria,2180,2015,215,Forest,Trees,Harvest,thinning,131
Austria,2180,2016,211,Forest,Trees,Stable,,131
Austria,2181,1984,248,Other,Non-tree,,,131
Austria,2181,2016,240,Other,Non-tree,Stable,,131
Austria,2182,1984,246,Other,Non-tree,,,131
Austria,2182,2016,198,Other,Non-tree,Stable,,131
Austria,2183,1984,218,Other,Non-tree,,,131
Austria,2183,2016,203,Other,Non-tree,Stable,,131
Austria,2184,1984,248,Other,Non-tree,,,131
Austria,2184,2016,216,Other,Non-tree,Stable,,131
Austria,2185,1997,226,Other,Non-tree,,,131
Austria,2185,2016,238,Other,Non-tree,Stable,,131
Austria,2186,1984,218,Other,Non-tree,,,131
Austria,2186,2016,202,Other,Trees,Stable,,131
Austria,2187,1984,193,Other,Non-tree,,,131
Austria,2187,2016,201,Other,Non-tree,Stable,,131
Austria,2188,1984,193,Forest,Trees,,,131
Austria,2188,2004,216,Forest,Trees,Stable,,131
Austria,2188,2005,210,Forest,Trees,Harvest,clearcut,131
Austria,2188,2016,217,Forest,Trees,Stable,,131
Austria,2189,1986,214,Forest,Trees,,,131
Austria,2189,2005,210,Forest,Trees,Stable,,131
Austria,2189,2007,208,Forest,Trees,Harvest,thinning,131
Austria,2189,2016,217,Forest,Trees,Stable,,131
Austria,2190,1985,243,Forest,Trees,,,131
Austria,2190,2016,217,Forest,Trees,Stable,,131
Austria,2191,1984,218,Forest,Trees,,,131
Austria,2191,2010,233,Forest,Trees,Stable,,131
Austria,2191,2011,235,Forest,Trees,Harvest,clearcut,131
Austria,2191,2016,217,Forest,Trees,Growth/Recovery,,131
Austria,2192,1984,193,Forest,Trees,,,131
Austria,2192,2012,214,Forest,Trees,Stable,,131
Austria,2192,2013,216,Forest,Trees,Harvest,thinning,131
Austria,2192,2016,217,Forest,Trees,Stable,,131
Austria,2193,1984,193,Other,Trees,,,131
Austria,2193,2016,209,Other,Trees,Stable,,131
Austria,2194,1984,218,Forest,Trees,,,131
Austria,2194,2016,202,Forest,Trees,Stable,,131
Austria,2195,1984,241,Other,Non-tree,,,131
Austria,2195,2016,233,Other,Non-tree,Stable,,131
Austria,2196,1985,273,Other,Non-tree,,,131
Austria,2196,2016,239,Other,Non-tree,Stable,,131
Austria,2197,1984,246,Other,Non-tree,,,131
Austria,2197,2016,206,Other,Non-tree,Stable,,131
Austria,2198,1984,248,Forest,Trees,,,131
Austria,2198,2016,216,Forest,Trees,Stable,,131
Austria,2199,1984,193,Forest,Trees,,,131
Austria,2199,2005,211,Forest,Trees,Stable,,131
Austria,2199,2008,188,Forest,Trees,Harvest,thinning,131
Austria,2199,2009,214,Forest,Trees,Growth/Recovery,,131
Austria,2199,2016,217,Forest,Trees,Stable,,131
Austria,2200,1984,218,Forest,Trees,,,131
Austria,2200,2016,203,Forest,Trees,Stable,,131
Austria,2201,1984,218,Forest,Trees,,,131
Austria,2201,2000,221,Forest,Trees,Stable,,131
Austria,2201,2001,216,Forest,Trees,Harvest,thinning,131
Austria,2201,2016,217,Forest,Trees,Stable,,131
Austria,2202,1984,193,Forest,Trees,,,131
Austria,2202,2016,216,Forest,Trees,Stable,,131
Austria,2203,1985,225,Forest,Non-tree,,,131
Austria,2203,2009,218,Forest,Trees,Growth/Recovery,,131
Austria,2203,2016,199,Forest,Trees,Stable,,131
Austria,2204,1984,179,Other,Non-tree,,,131
Austria,2204,2016,218,Other,Non-tree,Stable,,131
Austria,2205,1984,218,Other,Non-tree,,,131
Austria,2205,2016,218,Other,Non-tree,Stable,,131
Austria,2206,1984,193,Other,Non-tree,,,131
Austria,2206,2016,217,Other,Non-tree,Stable,,131
Austria,2207,1984,218,Other,Non-tree,,,131
Austria,2207,2016,203,Other,Non-tree,Stable,,131
Austria,2208,1984,193,Other,Non-tree,,,131
Austria,2208,2016,208,Other,Non-tree,Stable,,131
Austria,2209,1984,193,Forest,Trees,,,131
Austria,2209,2016,216,Forest,Trees,Stable,,131
Austria,2210,1985,234,Forest,Trees,,,131
Austria,2210,1992,231,Forest,Trees,Growth/Recovery,,131
Austria,2210,2016,217,Forest,Trees,Stable,,131
Austria,2211,1984,234,Other,Trees,,,131
Austria,2211,2016,217,Other,Trees,Stable,,131
Austria,2212,1984,287,Other,Non-tree,,,131
Austria,2212,2016,239,Other,Non-tree,Stable,,131
Austria,2213,1984,234,Forest,Trees,,,131
Austria,2213,2016,202,Forest,Trees,Stable,,131
Austria,2214,1984,218,Other,Non-tree,,,131
Austria,2214,2016,226,Other,Non-tree,Stable,,131
Austria,2215,1984,193,Other,Non-tree,,,131
Austria,2215,2016,216,Other,Non-tree,Stable,,131
Austria,2216,1984,218,Other,Non-tree,,,131
Austria,2216,2016,146,Other,Non-tree,Stable,,131
Austria,2217,1984,218,Forest,Trees,,,131
Austria,2217,2016,217,Forest,Trees,Other,,131
Austria,2218,1986,221,Forest,Trees,,,131
Austria,2218,2016,216,Forest,Trees,Stable,,131
Austria,2219,1984,234,Other,Trees,,,131
Austria,2219,2016,201,Other,Trees,Stable,,131
Austria,2220,1984,246,Other,Non-tree,,,131
Austria,2220,2016,198,Other,Trees,Stable,,131
Austria,2221,1984,218,Forest,Trees,,,131
Austria,2221,1999,212,Forest,Trees,Stable,,131
Austria,2221,2015,215,Forest,Trees,Decline,,131
Austria,2222,1984,193,Forest,Trees,,,131
Austria,2222,1999,209,Forest,Trees,Stable,,131
Austria,2222,2001,215,Forest,Non-tree,Harvest,clearcut,131
Austria,2222,2008,211,Forest,Trees,Growth/Recovery,,131
Austria,2222,2016,216,Forest,Trees,Stable,,131
Austria,2223,1984,218,Other,Non-tree,,,131
Austria,2223,2016,202,Other,Non-tree,Stable,,131
Austria,2224,1984,246,Forest,Trees,,,131
Austria,2224,2016,199,Forest,Trees,Decline,,131
Austria,2225,1984,248,Other,Non-tree,,,131
Austria,2225,2016,240,Other,Non-tree,Stable,,131
Austria,2226,2004,280,Other,Non-tree,,,131
Austria,2226,2006,205,Other,Non-tree,Stable,,131
Austria,2227,1985,236,Forest,Trees,,,131
Austria,2227,2001,216,Forest,Trees,Stable,,131
Austria,2227,2002,211,Forest,Trees,Harvest,thinning,131
Austria,2227,2004,241,Forest,Trees,Growth/Recovery,,131
Austria,2227,2016,242,Forest,Trees,Stable,,131
Austria,2228,1984,234,Other,Non-tree,,,131
Austria,2228,2016,226,Other,Non-tree,Stable,,131
Austria,2229,1984,234,Forest,Trees,,,131
Austria,2229,2016,194,Forest,Trees,Stable,,131
Austria,2230,1984,218,Forest,Trees,,,131
Austria,2230,2016,186,Forest,Trees,Stable,,131
Austria,2231,1984,218,Other,Non-tree,,,131
Austria,2231,2016,202,Other,Non-tree,Stable,,131
Austria,2232,1984,218,Forest,Trees,,,131
Austria,2232,2016,211,Forest,Trees,Stable,,131
Austria,2233,1984,218,Forest,Trees,,,131
Austria,2233,1996,219,Forest,Trees,Stable,,131
Austria,2233,1999,212,Forest,Trees,Harvest,thinning,131
Austria,2233,2016,211,Forest,Trees,Growth/Recovery,,131
Austria,2234,1984,218,Other,Non-tree,,,131
Austria,2234,2016,211,Other,Non-tree,Stable,,131
Austria,2235,1984,264,Forest,Trees,,,131
Austria,2235,2016,216,Forest,Trees,Stable,,131
Austria,2236,1984,218,Forest,Trees,,,131
Austria,2236,2009,214,Forest,Trees,Stable,,131
Austria,2236,2010,200,Forest,Trees,Harvest,clearcut,131
Austria,2236,2016,226,Forest,Trees,Growth/Recovery,,131
Austria,2237,1984,193,Forest,Trees,,,131
Austria,2237,2016,241,Forest,Trees,Stable,,131
Austria,2238,1984,218,Other,Non-tree,,,131
Austria,2238,2016,211,Other,Non-tree,Stable,,131
Austria,2239,1984,248,Other,Non-tree,,,131
Austria,2239,2016,216,Other,Non-tree,Stable,,131
